---,TimeStamp,Value,Parameter,TimeseriesID
443,"2024-08-09 01:00:00","2.776111826","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
444,"2024-08-09 01:15:00","3.049118956","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
445,"2024-08-09 01:30:00","3.084517811","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
446,"2024-08-09 01:45:00","2.943181601","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
447,"2024-08-09 02:00:00","2.741613029","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
448,"2024-08-09 02:15:00","2.716131228","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
449,"2024-08-09 02:30:00","2.795600407","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
450,"2024-08-09 02:45:00","2.698363188","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
451,"2024-08-09 03:00:00","2.841067697","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
452,"2024-08-09 03:15:00","2.622352305","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
453,"2024-08-09 03:30:00","2.304369713","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
454,"2024-08-09 03:45:00","1.746512098","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
455,"2024-08-09 04:00:00","1.441351272","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
456,"2024-08-09 04:15:00","1.329618424","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
457,"2024-08-09 04:30:00","1.182045205","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
458,"2024-08-09 04:45:00","1.44437334","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
459,"2024-08-09 05:00:00","1.298901273","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
460,"2024-08-09 05:15:00","1.467537331","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
461,"2024-08-09 05:30:00","1.595593823","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
462,"2024-08-09 05:45:00","1.866392168","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
463,"2024-08-09 06:00:00","2.944681981","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
464,"2024-08-09 06:15:00","4.369963188","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
465,"2024-08-09 06:30:00","6.681341458","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
466,"2024-08-09 06:45:00","8.716648398","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
467,"2024-08-09 07:00:00","10.61932289","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
468,"2024-08-09 07:15:00","11.96011447","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
469,"2024-08-09 07:30:00","12.32399284","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
470,"2024-08-09 07:45:00","12.95491957","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
471,"2024-08-09 08:00:00","13.56426331","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
472,"2024-08-09 08:15:00","13.91734487","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
473,"2024-08-09 08:30:00","14.11072776","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
474,"2024-08-09 08:45:00","14.52018232","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
475,"2024-08-09 09:00:00","13.83420505","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
476,"2024-08-09 09:15:00","14.81896083","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
477,"2024-08-09 09:30:00","15.28164141","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
478,"2024-08-09 09:45:00","16.16984058","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
479,"2024-08-09 10:00:00","15.73733916","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
480,"2024-08-09 10:15:00","16.71260838","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
481,"2024-08-09 10:30:00","16.90404077","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
482,"2024-08-09 10:45:00","17.36101248","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
483,"2024-08-09 11:00:00","17.4395437","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
484,"2024-08-09 11:15:00","17.68846012","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
485,"2024-08-09 11:30:00","17.92673551","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
486,"2024-08-09 11:45:00","17.95592286","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
487,"2024-08-09 12:00:00","18.2688895","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
488,"2024-08-09 12:15:00","18.0029989","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
489,"2024-08-09 12:30:00","17.48453373","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
490,"2024-08-09 12:45:00","17.83883211","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
491,"2024-08-09 13:00:00","17.78201659","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
492,"2024-08-09 13:15:00","17.33840453","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
493,"2024-08-09 13:30:00","17.95314446","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
494,"2024-08-09 13:45:00","18.21188322","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
495,"2024-08-09 14:00:00","17.90960253","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
496,"2024-08-09 14:15:00","18.0161961","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
497,"2024-08-09 14:30:00","17.89481501","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
498,"2024-08-09 14:45:00","18.02492464","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
499,"2024-08-09 15:00:00","17.79819023","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
500,"2024-08-09 15:15:00","17.75347524","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
501,"2024-08-09 15:30:00","17.9439676","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
502,"2024-08-09 15:45:00","17.65252708","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
503,"2024-08-09 16:00:00","17.61996156","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
504,"2024-08-09 16:15:00","17.70353069","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
505,"2024-08-09 16:30:00","17.45692857","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
506,"2024-08-09 16:45:00","17.20299445","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
507,"2024-08-09 17:00:00","17.18732355","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
508,"2024-08-09 17:15:00","16.91174082","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
509,"2024-08-09 17:30:00","16.91731521","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
510,"2024-08-09 17:45:00","16.60453304","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
511,"2024-08-09 18:00:00","16.2268222","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
512,"2024-08-09 18:15:00","15.68269589","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
513,"2024-08-09 18:30:00","15.27626955","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
514,"2024-08-09 18:45:00","14.73382618","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
515,"2024-08-09 19:00:00","14.1549513","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
516,"2024-08-09 19:15:00","13.31953655","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
517,"2024-08-09 19:30:00","12.2499089","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
518,"2024-08-09 19:45:00","11.40099342","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
519,"2024-08-09 20:00:00","10.26038408","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
520,"2024-08-09 20:15:00","9.016500739","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
521,"2024-08-09 20:30:00","7.975388739","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
522,"2024-08-09 20:45:00","7.152743749","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
523,"2024-08-09 21:00:00","6.369575908","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
524,"2024-08-09 21:15:00","5.517829342","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
525,"2024-08-09 21:30:00","5.364679409","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
526,"2024-08-09 21:45:00","5.039875434","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
527,"2024-08-09 22:00:00","4.709045073","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
528,"2024-08-09 22:15:00","4.206134051","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
529,"2024-08-09 22:30:00","3.653548503","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
530,"2024-08-09 23:00:00","3.593607035","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
531,"2024-08-09 23:15:00","3.439536332","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
532,"2024-08-09 23:30:00","3.1896286","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
533,"2024-08-09 23:45:00","3.127293232","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
534,"2024-08-10 00:00:00","3.097380594","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
535,"2024-08-10 00:15:00","2.819084343","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
536,"2024-08-10 00:30:00","2.720816468","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
537,"2024-08-10 00:45:00","2.694120855","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
538,"2024-08-10 01:00:00","2.575863549","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
539,"2024-08-10 01:15:00","2.422663921","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
540,"2024-08-10 01:30:00","2.381464359","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
541,"2024-08-10 01:45:00","2.230720307","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
542,"2024-08-10 02:00:00","2.013590102","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
543,"2024-08-10 02:15:00","1.977657501","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
544,"2024-08-10 02:30:00","1.972090904","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
545,"2024-08-10 02:45:00","2.023489993","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
546,"2024-08-10 03:15:00","1.875021804","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
547,"2024-08-10 03:30:00","1.987317209","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
548,"2024-08-10 03:45:00","2.033520819","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
549,"2024-08-10 04:00:00","1.813962882","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
550,"2024-08-10 04:15:00","1.83794294","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
551,"2024-08-10 04:30:00","1.575355865","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
552,"2024-08-10 04:45:00","1.568174425","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
553,"2024-08-10 05:00:00","1.460307595","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
554,"2024-08-10 05:15:00","1.463715247","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
555,"2024-08-10 05:30:00","1.509302728","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
556,"2024-08-10 05:45:00","1.73385488","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
557,"2024-08-10 06:00:00","2.642652672","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
558,"2024-08-10 06:15:00","4.316897476","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
559,"2024-08-10 06:30:00","6.735131179","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
560,"2024-08-10 06:45:00","9.124951846","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
561,"2024-08-10 07:00:00","10.69377465","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
562,"2024-08-10 07:15:00","11.8785994","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
563,"2024-08-10 07:30:00","12.80402665","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
564,"2024-08-10 07:45:00","12.78296778","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
565,"2024-08-10 08:00:00","12.67171971","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
566,"2024-08-10 08:15:00","13.30951929","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
567,"2024-08-10 08:30:00","13.3477981","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
568,"2024-08-10 08:45:00","14.13160205","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
569,"2024-08-10 09:00:00","14.4534796","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
570,"2024-08-10 09:15:00","14.65394434","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
571,"2024-08-10 09:30:00","14.97607348","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
572,"2024-08-10 09:45:00","15.59604525","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
573,"2024-08-10 10:00:00","16.24749317","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
574,"2024-08-10 10:15:00","16.08771291","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
575,"2024-08-10 10:30:00","16.55526296","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
576,"2024-08-10 10:45:00","16.90433906","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
577,"2024-08-10 11:00:00","17.1216649","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
578,"2024-08-10 11:15:00","17.30951984","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
579,"2024-08-10 11:30:00","17.50120454","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
580,"2024-08-10 11:45:00","17.02975322","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
581,"2024-08-10 12:00:00","17.56219092","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
582,"2024-08-10 12:15:00","17.66908485","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
583,"2024-08-10 12:30:00","17.35694403","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
584,"2024-08-10 12:45:00","17.68562528","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
585,"2024-08-10 13:00:00","17.76995573","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
586,"2024-08-10 13:15:00","17.51590853","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
587,"2024-08-10 13:30:00","17.58973496","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
588,"2024-08-10 13:45:00","18.07526957","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
589,"2024-08-10 14:00:00","18.07526957","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
590,"2024-08-10 14:15:00","17.89600731","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
591,"2024-08-10 14:30:00","18.18718831","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
592,"2024-08-10 14:45:00","18.12718674","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
593,"2024-08-10 15:00:00","17.96283971","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
594,"2024-08-10 15:15:00","17.88188857","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
595,"2024-08-10 15:30:00","17.79989139","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
596,"2024-08-10 15:45:00","17.80196287","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
597,"2024-08-10 16:00:00","17.73548697","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
598,"2024-08-10 16:15:00","17.62524255","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
599,"2024-08-10 16:30:00","17.51350906","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
600,"2024-08-10 16:45:00","17.48195385","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
601,"2024-08-10 17:00:00","17.43426102","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
602,"2024-08-10 17:15:00","17.35701707","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
603,"2024-08-10 17:30:00","17.04169807","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
604,"2024-08-10 17:45:00","16.74139075","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
605,"2024-08-10 18:00:00","16.63691047","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
606,"2024-08-10 18:15:00","16.00460563","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
607,"2024-08-10 18:30:00","15.7015877","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
608,"2024-08-10 18:45:00","15.20595777","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
609,"2024-08-10 19:00:00","14.15919681","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
610,"2024-08-10 19:15:00","13.34750779","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
611,"2024-08-10 19:30:00","12.21509026","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
612,"2024-08-10 19:45:00","11.12464615","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
613,"2024-08-10 20:00:00","10.16677086","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
614,"2024-08-10 20:15:00","9.070649947","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
615,"2024-08-10 20:30:00","8.231363874","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
616,"2024-08-10 20:45:00","7.102413182","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
617,"2024-08-10 21:00:00","6.332202718","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
618,"2024-08-10 21:15:00","5.705018437","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
619,"2024-08-10 21:30:00","5.197378566","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
620,"2024-08-10 21:45:00","4.771109884","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
621,"2024-08-10 22:00:00","4.306693425","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
622,"2024-08-10 22:15:00","4.088018052","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
623,"2024-08-10 22:30:00","3.960302828","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
624,"2024-08-10 22:45:00","3.795845719","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
625,"2024-08-10 23:00:00","3.425501067","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
626,"2024-08-10 23:15:00","3.165147134","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
627,"2024-08-10 23:45:00","3.112688804","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
628,"2024-08-11 00:00:00","2.746968382","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
629,"2024-08-11 00:15:00","2.586829212","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
630,"2024-08-11 00:30:00","2.576623202","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
631,"2024-08-11 00:45:00","2.56349445","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
632,"2024-08-11 01:00:00","2.192987512","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
633,"2024-08-11 01:15:00","2.002464633","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
634,"2024-08-11 01:30:00","2.203919893","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
635,"2024-08-11 01:45:00","2.163593827","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
636,"2024-08-11 02:00:00","2.016315775","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
637,"2024-08-11 02:15:00","1.8592663","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
638,"2024-08-11 02:30:00","1.814860515","Sapflow","Sapflow.DouglasFir_Mixed_5_Total_SapFlow@Ecosense_MixedPlot"
